2014-04-08,442.913,445.46,446.53190635565625,9164.985429431285
2014-04-09,445.999,440.0,442.2899580091326,10227.617478800848
2014-04-10,440.0,382.357,405.51244196647855,28361.531135546913
2014-04-11,382.127,415.998,388.68489285860943,53197.57913890184
2014-04-12,414.834,417.0,423.73733695136065,18948.798389459913
2014-04-13,416.982,403.219,411.02596605213506,20991.449015438997
2014-04-14,402.14,457.0,434.53685238966233,32293.760928365515
2014-04-15,457.45,499.5,487.2209443883361,26940.07293464732
2014-04-16,499.01,502.599,514.5688183608165,27166.477425036686
2014-04-17,502.599,488.997,503.0025758822127,20813.754737468465
2014-04-18,488.994,472.0,472.63356916849744,10148.905159530334
2014-04-19,472.0,494.75,483.167154967111,9861.661692380714
2014-04-20,492.793,486.0,491.6453307564441,6367.865744430364
2014-04-21,487.698,481.982,490.8425179235077,5882.222303220337
2014-04-22,481.44,479.77,480.1883392569369,6026.295618070271
2014-04-23,479.77,476.8,476.5280712453435,3589.361636220051
2014-04-24,475.049,482.889,478.7292441068444,4358.622455150072
2014-04-25,480.678,449.746,458.16326450737,18765.88325418014
2014-04-26,448.131,455.99,446.2146584110106,4816.124531680243
2014-04-27,455.405,433.897,439.93633334572513,4477.279196910072
2014-04-28,433.695,435.0,425.4369917565574,7289.151218480595
2014-04-29,435.0,433.399,434.5895061050095,5609.209603180991
2014-04-30,433.4,439.671,435.81033638711284,7144.22059684036
2014-05-01,439.671,443.999,445.7150722366158,6173.795855300271
2014-05-02,443.59,436.991,436.84179638523597,5227.304354410293
2014-05-03,435.681,425.5,428.4769384630771,3502.531824109995
2014-05-04,425.672,428.5,429.26452954349566,2527.943301170018
2014-05-05,428.5,424.885,426.2490151924467,2817.652537970023
2014-05-06,424.885,419.773,421.3032509004432,5713.650537410248
2014-05-07,422.409,433.362,426.6783966962309,8551.328940410516
2014-05-08,433.35,428.9,432.1626006272332,4627.247963470101
2014-05-09,428.896,439.389,436.2556333188232,4301.610425650158
2014-05-10,439.39,440.3,441.7771964099223,2482.033322870093
2014-05-11,441.999,433.696,436.1961080333534,3879.2680794300572
2014-05-12,433.696,435.979,433.43514713875453,2744.549409160012
2014-05-13,434.501,434.0,434.20306484545745,3251.638840140065
2014-05-14,432.806,438.5,435.8505989853297,3063.424809080084
2014-05-15,438.5,437.692,438.11413921601405,4031.0400612000894
2014-05-16,437.692,440.898,439.08264642116035,3438.7400755700737
